# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
86	86.0000000000	86.5000000000	-0.0659407990	-0.0569325668
87	87.0000000000	87.5000000000	0.0592705087	0.0508000587
88	88.0000000000	88.5000000000	-0.0546748482	-0.0456653764
89	89.0000000000	89.5000000000	0.0498736102	0.0397151983
90	90.0000000000	90.5000000000	-0.0436330725	-0.0340980398
91	91.0000000000	91.5000000000	0.0391318970	0.0289324240
92	92.0000000000	92.5000000000	-0.0332853892	-0.0229598266
93	93.0000000000	93.5000000000	0.0273580084	0.0164642903
94	94.0000000000	94.5000000000	-0.0216936479	-0.0093955697
95	95.0000000000	95.5000000000	0.0143461639	0.0023185654
96	96.0000000000	96.5000000000	-0.0085329255	0.0040603337
97	97.0000000000	97.5000000000	0.0021542261	-0.0102370054
98	98.0000000000	98.5000000000	0.0045793796	0.0158338934
99	99.0000000000	99.5000000000	-0.0092017734	-0.0215417988
100	100.0000000000	100.5000000000	0.0159662502	0.0281600517
101	101.0000000000	101.5000000000	-0.0222374653	-0.0340602654
102	102.0000000000	102.5000000000	0.0271589980	0.0402023252
103	103.0000000000	103.5000000000	-0.0346571608	-0.0470880149
104	104.0000000000	104.5000000000	0.0403328303	0.0525028952
105	105.0000000000	105.5000000000	-0.0453562713	-0.0576847865
106	106.0000000000	106.5000000000	0.0516751856	0.0626357889
107	107.0000000000	107.5000000000	-0.0557904593	-0.0665282093
108	108.0000000000	108.5000000000	0.0608131967	0.0712576577
109	109.0000000000	109.5000000000	-0.0658409522	-0.0759659974
110	110.0000000000	110.5000000000	0.0698856125	0.0806049266
111	111.0000000000	111.5000000000	-0.0753459458	-0.0850222608
112	112.0000000000	112.5000000000	0.0785636716	0.0879426203
113	113.0000000000	113.5000000000	-0.0821789102	-0.0912000135
114	114.0000000000	114.5000000000	0.0863743566	0.0931986717
115	115.0000000000	115.5000000000	-0.0874473241	-0.0946411174
116	116.0000000000	116.5000000000	0.0908972443	0.0978478132
117	117.0000000000	117.5000000000	-0.0938598937	-0.0989799077
118	118.0000000000	118.5000000000	0.0945919401	0.1002759452
119	119.0000000000	119.5000000000	-0.0975932949	-0.1022505930
120	120.0000000000	120.5000000000	0.0980854567	0.1016253901
121	121.0000000000	121.5000000000	-0.0980904428	-0.1019936558
122	122.0000000000	122.5000000000	0.0991268915	0.1012773656
123	123.0000000000	123.5000000000	-0.0980583400	-0.0995639425
124	124.0000000000	124.5000000000	0.0986095438	0.0994175707
125	125.0000000000	125.5000000000	-0.0980338862	-0.0972657454
126	126.0000000000	126.5000000000	0.0966311985	0.0960790820
127	127.0000000000	127.5000000000	-0.0959094845	-0.0939132227
128	128.0000000000	128.5000000000	0.0923110690	0.0896701389
129	129.0000000000	129.5000000000	-0.0903353406	-0.0881032382
130	130.0000000000	130.5000000000	0.0878014154	0.0837242003
131	131.0000000000	131.5000000000	-0.0837012539	-0.0797135749
132	132.0000000000	132.5000000000	0.0819717107	0.0775283702
133	133.0000000000	133.5000000000	-0.0782037980	-0.0714709918
134	134.0000000000	134.5000000000	0.0744139469	0.0672889784
135	135.0000000000	135.5000000000	-0.0702930176	-0.0623421245
136	136.0000000000	136.5000000000	0.0647111978	0.0559931571
137	137.0000000000	137.5000000000	-0.0600820074	-0.0516930267
138	138.0000000000	138.5000000000	0.0537997884	0.0457183971
139	139.0000000000	139.5000000000	-0.0497623276	-0.0411685332
140	140.0000000000	140.5000000000	0.0448979740	0.0350820646
141	141.0000000000	141.5000000000	-0.0383746941	-0.0281102732
142	142.0000000000	142.5000000000	0.0342428019	0.0227706319
143	143.0000000000	143.5000000000	-0.0263956844	-0.0146106079
144	144.0000000000	144.5000000000	0.0207415697	0.0091016685
145	145.0000000000	145.5000000000	-0.0156255752	-0.0029619192
146	146.0000000000	146.5000000000	0.0079174171	-0.0039035933
147	147.0000000000	147.5000000000	-0.0035280343	0.0086630500
148	148.0000000000	148.5000000000	-0.0042169919	-0.0163338986
149	149.0000000000	149.5000000000	0.0104195423	0.0215002303
150	150.0000000000	150.5000000000	-0.0159979193	-0.0284603123
151	151.0000000000	151.5000000000	0.0233414379	0.0351714780
152	152.0000000000	152.5000000000	-0.0273443433	-0.0395100310
153	153.0000000000	153.5000000000	0.0346377499	0.0474639246
154	154.0000000000	154.5000000000	-0.0390137395	-0.0509394386
155	155.0000000000	155.5000000000	0.0443590689	0.0573264639
156	156.0000000000	156.5000000000	-0.0515562398	-0.0638363042
157	157.0000000000	157.5000000000	0.0552837091	0.0668206847
158	158.0000000000	158.5000000000	-0.0626121826	-0.0732771352
159	159.0000000000	159.5000000000	0.0658878835	0.0753285621
160	160.0000000000	160.5000000000	-0.0708984441	-0.0799003580
161	161.0000000000	161.5000000000	0.0750556339	0.0834011617
162	162.0000000000	162.5000000000	-0.0774847189	-0.0868769787
163	163.0000000000	163.5000000000	0.0838679044	0.0920028231
164	164.0000000000	164.5000000000	-0.0840370169	-0.0923440918
165	165.0000000000	165.5000000000	0.0892574455	0.0974903844
166	166.0000000000	166.5000000000	-0.0908068462	-0.0969295686
167	167.0000000000	167.5000000000	0.0915294780	0.0991936426
168	168.0000000000	168.5000000000	-0.0959817484	-0.1021134679
169	169.0000000000	169.5000000000	0.0951575611	0.1000952023
170	170.0000000000	170.5000000000	-0.0996711434	-0.1035823996
171	171.0000000000	171.5000000000	0.0982260525	0.1002085375
172	172.0000000000	172.5000000000	-0.1004712993	-0.1015256799
173	173.0000000000	173.5000000000	0.0992515820	0.0991238964
174	174.0000000000	174.5000000000	-0.0974003983	-0.0982200654
175	175.0000000000	175.5000000000	0.0999921708	0.0986268271
176	176.0000000000	176.5000000000	-0.0940476394	-0.0934741204
177	177.0000000000	177.5000000000	0.0974294917	0.0961660816
178	178.0000000000	178.5000000000	-0.0912471761	-0.0885705963
179	179.0000000000	179.5000000000	0.0903056006	0.0891045943
180	180.0000000000	180.5000000000	-0.0870090334	-0.0841029276
181	181.0000000000	181.5000000000	0.0829047177	0.0807408002
182	182.0000000000	182.5000000000	-0.0833059623	-0.0787482566
183	183.0000000000	183.5000000000	0.0749005017	0.0701436052
184	184.0000000000	184.5000000000	-0.0780131586	-0.0707977713
185	185.0000000000	185.5000000000	0.0660908403	0.0586631468
186	186.0000000000	186.5000000000	-0.0684579488	-0.0603096973
187	187.0000000000	187.5000000000	0.0596012613	0.0491544956
188	188.0000000000	188.5000000000	-0.0570091004	-0.0473381253
189	189.0000000000	189.5000000000	0.0533812604	0.0408468411
190	190.0000000000	190.5000000000	-0.0443122780	-0.0327314716
191	191.0000000000	191.5000000000	0.0451622855	0.0329722516
192	192.0000000000	192.5000000000	-0.0300929974	-0.0185764638
193	193.0000000000	193.5000000000	0.0368197087	0.0256627885
194	194.0000000000	194.5000000000	-0.0180546219	-0.0061731852
195	195.0000000000	195.5000000000	0.0263928165	0.0182564098
196	196.0000000000	196.5000000000	-0.0100944030	0.0025646145
197	197.0000000000	197.5000000000	0.0131429718	0.0089202135
198	198.0000000000	198.5000000000	-0.0045607901	0.0074657852
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 303.750000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	-0.1181638401	-0.1239831560
2	2.0000000000	2.5000000000	0.0252015077	0.0260176569
3	3.0000000000	3.5000000000	-0.1164454309	-0.1233179468
4	4.0000000000	4.5000000000	0.0484438296	0.0497950290
5	5.0000000000	5.5000000000	-0.1148921116	-0.1217582167
6	6.0000000000	6.5000000000	0.0664909178	0.0674314652
7	7.0000000000	7.5000000000	-0.1107407565	-0.1184947298
8	8.0000000000	8.5000000000	0.0784600434	0.0800964349
9	9.0000000000	9.5000000000	-0.1060344905	-0.1148469110
10	10.0000000000	10.5000000000	0.0865299963	0.0879475887
11	11.0000000000	11.5000000000	-0.1015572527	-0.1098184627
12	12.0000000000	12.5000000000	0.0894961052	0.0928827246
13	13.0000000000	13.5000000000	-0.0983628205	-0.1060973655
14	14.0000000000	14.5000000000	0.0907704158	0.0961921213
15	15.0000000000	15.5000000000	-0.0963342771	-0.1036749405
16	16.0000000000	16.5000000000	0.0924550046	0.0990789979
17	17.0000000000	17.5000000000	-0.0960829633	-0.1014636892
18	18.0000000000	18.5000000000	0.0924509448	0.0996316394
19	19.0000000000	19.5000000000	-0.0952493890	-0.0994627224
20	20.0000000000	20.5000000000	0.0913554362	0.0963586916
21	21.0000000000	21.5000000000	-0.0907096911	-0.0948536173
22	22.0000000000	22.5000000000	0.0880297634	0.0907131610
23	23.0000000000	23.5000000000	-0.0846666964	-0.0871068684
24	24.0000000000	24.5000000000	0.0808040313	0.0808292000
25	25.0000000000	25.5000000000	-0.0754753720	-0.0770642567
26	26.0000000000	26.5000000000	0.0712767101	0.0709772905
27	27.0000000000	27.5000000000	-0.0660458922	-0.0670417740
28	28.0000000000	28.5000000000	0.0623580468	0.0621508451
29	29.0000000000	29.5000000000	-0.0581056315	-0.0565958897
30	30.0000000000	30.5000000000	0.0532051404	0.0527430385
31	31.0000000000	31.5000000000	-0.0497729950	-0.0467970005
32	32.0000000000	32.5000000000	0.0439616798	0.0423208264
33	33.0000000000	33.5000000000	-0.0399850192	-0.0366176734
34	34.0000000000	34.5000000000	0.0344078368	0.0295628905
35	35.0000000000	35.5000000000	-0.0276174355	-0.0226962889
36	36.0000000000	36.5000000000	0.0218612225	0.0153132471
37	37.0000000000	37.5000000000	-0.0144935115	-0.0086451547
38	38.0000000000	38.5000000000	0.0081271689	0.0008033953
39	39.0000000000	39.5000000000	-0.0015090888	0.0047348855
40	40.0000000000	40.5000000000	-0.0040736471	-0.0106320705
41	41.0000000000	41.5000000000	0.0095087550	0.0175214756
42	42.0000000000	42.5000000000	-0.0153201478	-0.0221576843
43	43.0000000000	43.5000000000	0.0197776279	0.0288606138
44	44.0000000000	44.5000000000	-0.0260378566	-0.0348380488
45	45.0000000000	45.5000000000	0.0314819193	0.0404969965
46	46.0000000000	46.5000000000	-0.0373463558	-0.0475235343
47	47.0000000000	47.5000000000	0.0441447856	0.0534782577
48	48.0000000000	48.5000000000	-0.0492342135	-0.0601339890
49	49.0000000000	49.5000000000	0.0554158449	0.0653720124
50	50.0000000000	50.5000000000	-0.0599184959	-0.0697461760
51	51.0000000000	51.5000000000	0.0639733056	0.0742735197
52	52.0000000000	52.5000000000	-0.0688687298	-0.0777277696
53	53.0000000000	53.5000000000	0.0714741242	0.0817156117
54	54.0000000000	54.5000000000	-0.0752321906	-0.0851838401
55	55.0000000000	55.5000000000	0.0790555868	0.0890827770
56	56.0000000000	56.5000000000	-0.0819224992	-0.0928630846
57	57.0000000000	57.5000000000	0.0858723667	0.0958518709
58	58.0000000000	58.5000000000	-0.0892298604	-0.0993856049
59	59.0000000000	59.5000000000	0.0917800609	0.1005953030
60	60.0000000000	60.5000000000	-0.0932657804	-0.1017256155
61	61.0000000000	61.5000000000	0.0945257898	0.1030378467
62	62.0000000000	62.5000000000	-0.0950498598	-0.1023620456
63	63.0000000000	63.5000000000	0.0945693228	0.1033646962
64	64.0000000000	64.5000000000	-0.0956667200	-0.1036275057
65	65.0000000000	65.5000000000	0.0960258471	0.1028580443
66	66.0000000000	66.5000000000	-0.0958777549	-0.1031680061
67	67.0000000000	67.5000000000	0.0960333580	0.1014994543
68	68.0000000000	68.5000000000	-0.0943423620	-0.1001985633
69	69.0000000000	69.5000000000	0.0932440276	0.0987213241
70	70.0000000000	70.5000000000	-0.0912070311	-0.0949055593
71	71.0000000000	71.5000000000	0.0878634202	0.0919853423
72	72.0000000000	72.5000000000	-0.0857654010	-0.0884728516
73	73.0000000000	73.5000000000	0.0820174131	0.0845346087
74	74.0000000000	74.5000000000	-0.0789931213	-0.0819583579
75	75.0000000000	75.5000000000	0.0770014510	0.0781349530
76	76.0000000000	76.5000000000	-0.0724095647	-0.0735609454
77	77.0000000000	77.5000000000	0.0686453145	0.0690186906
78	78.0000000000	78.5000000000	-0.0644680478	-0.0636432860
79	79.0000000000	79.5000000000	0.0587297780	0.0578359427
80	80.0000000000	80.5000000000	-0.0543489239	-0.0516844703
81	81.0000000000	81.5000000000	0.0486753149	0.0458683929
82	82.0000000000	82.5000000000	-0.0429022585	-0.0404033347
83	83.0000000000	83.5000000000	0.0383410185	0.0347969130
84	84.0000000000	84.5000000000	-0.0324797980	-0.0292073037
85	85.0000000000	85.5000000000	0.0274678239	0.0230686687
86	86.0000000000	86.5000000000	-0.0220980473	-0.0160961080
87	87.0000000000	87.5000000000	0.0150505620	0.0087908001
88	88.0000000000	88.5000000000	-0.0091472858	-0.0020676061
89	89.0000000000	89.5000000000	0.0025556893	-0.0043978557
90	90.0000000000	90.5000000000	0.0040961985	0.0109086314
91	91.0000000000	91.5000000000	-0.0089201657	-0.0163553428
92	92.0000000000	92.5000000000	0.0148144553	0.0223720507
93	93.0000000000	93.5000000000	-0.0207852238	-0.0293098499
94	94.0000000000	94.5000000000	0.0261189070	0.0352635425
95	95.0000000000	95.5000000000	-0.0324954789	-0.0418782404
96	96.0000000000	96.5000000000	0.0382391491	0.0485767293
97	97.0000000000	97.5000000000	-0.0439909560	-0.0538567435
98	98.0000000000	98.5000000000	0.0499941455	0.0592281296
99	99.0000000000	99.5000000000	-0.0544146976	-0.0638742850
100	100.0000000000	100.5000000000	0.0589515506	0.0682358196
101	101.0000000000	101.5000000000	-0.0631929078	-0.0733610856
102	102.0000000000	102.5000000000	0.0670329003	0.0781748823
103	103.0000000000	103.5000000000	-0.0724454013	-0.0831446269
104	104.0000000000	104.5000000000	0.0766267809	0.0869855927
105	105.0000000000	105.5000000000	-0.0798665285	-0.0898146039
106	106.0000000000	106.5000000000	0.0837966034	0.0932108535
107	107.0000000000	107.5000000000	-0.0857690030	-0.0950981634
108	108.0000000000	108.5000000000	0.0879305812	0.0970164412
109	109.0000000000	109.5000000000	-0.0906727281	-0.0999724730
110	110.0000000000	110.5000000000	0.0918569838	0.1014809999
111	111.0000000000	111.5000000000	-0.0940593129	-0.1031264818
112	112.0000000000	112.5000000000	0.0956095345	0.1044288000
113	113.0000000000	113.5000000000	-0.0960200583	-0.1041769629
114	114.0000000000	114.5000000000	0.0971054548	0.1037251661
115	115.0000000000	115.5000000000	-0.0961766849	-0.1026463898
116	116.0000000000	116.5000000000	0.0955214414	0.1019659251
117	117.0000000000	117.5000000000	-0.0951752134	-0.1011745297
118	118.0000000000	118.5000000000	0.0931874267	0.0997728428
119	119.0000000000	119.5000000000	-0.0931441169	-0.0987408256
120	120.0000000000	120.5000000000	0.0914297370	0.0955398286
121	121.0000000000	121.5000000000	-0.0879561518	-0.0920063796
122	122.0000000000	122.5000000000	0.0863714735	0.0891948950
123	123.0000000000	123.5000000000	-0.0824428404	-0.0848160732
124	124.0000000000	124.5000000000	0.0792908870	0.0816040031
125	125.0000000000	125.5000000000	-0.0770801316	-0.0778253197
126	126.0000000000	126.5000000000	0.0719247684	0.0729507896
127	127.0000000000	127.5000000000	-0.0683951864	-0.0691381942
128	128.0000000000	128.5000000000	0.0639368384	0.0633692390
129	129.0000000000	129.5000000000	-0.0584048452	-0.0579604622
130	130.0000000000	130.5000000000	0.0544929127	0.0523916912
131	131.0000000000	131.5000000000	-0.0485823313	-0.0456712743
132	132.0000000000	132.5000000000	0.0439640271	0.0413182168
133	133.0000000000	133.5000000000	-0.0390572315	-0.0347607467
134	134.0000000000	134.5000000000	0.0324475971	0.0282154519
135	135.0000000000	135.5000000000	-0.0277113131	-0.0230222994
136	136.0000000000	136.5000000000	0.0205341235	0.0147131110
137	137.0000000000	137.5000000000	-0.0140580710	-0.0091435061
138	138.0000000000	138.5000000000	0.0091926406	0.0033734876
139	139.0000000000	139.5000000000	-0.0025530558	0.0041797443
140	140.0000000000	140.5000000000	-0.0022935197	-0.0093122622
141	141.0000000000	141.5000000000	0.0083061978	0.0170512497
142	142.0000000000	142.5000000000	-0.0146810057	-0.0239340713
143	143.0000000000	143.5000000000	0.0209180545	0.0297630337
144	144.0000000000	144.5000000000	-0.0279743081	-0.0364570449
145	145.0000000000	145.5000000000	0.0323674829	0.0410305828
146	146.0000000000	146.5000000000	-0.0388485655	-0.0475815903
147	147.0000000000	147.5000000000	0.0438773188	0.0528212556
148	148.0000000000	148.5000000000	-0.0479005837	-0.0581784129
149	149.0000000000	149.5000000000	0.0551413202	0.0649540853
150	150.0000000000	150.5000000000	-0.0584587224	-0.0687455056
151	151.0000000000	151.5000000000	0.0636286726	0.0748757592
152	152.0000000000	152.5000000000	-0.0686730017	-0.0787891800
153	153.0000000000	153.5000000000	0.0710830131	0.0818481154
154	154.0000000000	154.5000000000	-0.0765664276	-0.0867594209
155	155.0000000000	155.5000000000	0.0793531092	0.0887973134
156	156.0000000000	156.5000000000	-0.0836620282	-0.0934278590
157	157.0000000000	157.5000000000	0.0867386877	0.0953476177
158	158.0000000000	158.5000000000	-0.0880275094	-0.0973984609
159	159.0000000000	159.5000000000	0.0916583270	0.1007739072
160	160.0000000000	160.5000000000	-0.0911606195	-0.1000138748
161	161.0000000000	161.5000000000	0.0938492195	0.1036436778
162	162.0000000000	162.5000000000	-0.0950751959	-0.1040419947
163	163.0000000000	163.5000000000	0.0951156824	0.1039003779
164	164.0000000000	164.5000000000	-0.0974206470	-0.1052278502
165	165.0000000000	165.5000000000	0.0954937501	0.1026608877
166	166.0000000000	166.5000000000	-0.0971533847	-0.1029006100
167	167.0000000000	167.5000000000	0.0950512906	0.0998303954
168	168.0000000000	168.5000000000	-0.0939172240	-0.0995475890
169	169.0000000000	169.5000000000	0.0938649729	0.0978915983
170	170.0000000000	170.5000000000	-0.0894919715	-0.0942177233
171	171.0000000000	171.5000000000	0.0901078760	0.0941604314
172	172.0000000000	172.5000000000	-0.0847106098	-0.0875304438
173	173.0000000000	173.5000000000	0.0823992709	0.0865003318
174	174.0000000000	174.5000000000	-0.0795364648	-0.0823815428
175	175.0000000000	175.5000000000	0.0746949935	0.0776405981
176	176.0000000000	176.5000000000	-0.0740000150	-0.0752846504
177	177.0000000000	177.5000000000	0.0672644958	0.0673455797
178	178.0000000000	178.5000000000	-0.0659955564	-0.0644354008
179	179.0000000000	179.5000000000	0.0584310209	0.0564719446
180	180.0000000000	180.5000000000	-0.0553511549	-0.0533658432
181	181.0000000000	181.5000000000	0.0512035076	0.0474204205
182	182.0000000000	182.5000000000	-0.0434820082	-0.0404585291
183	183.0000000000	183.5000000000	0.0423652506	0.0388360716
184	184.0000000000	184.5000000000	-0.0328698342	-0.0276250002
185	185.0000000000	185.5000000000	0.0301700211	0.0280131577
186	186.0000000000	186.5000000000	-0.0230862665	-0.0181218405
187	187.0000000000	187.5000000000	0.0185818867	0.0174193999
188	188.0000000000	188.5000000000	-0.0159892951	-0.0099173046
189	189.0000000000	189.5000000000	0.0075968018	0.0069719606
190	190.0000000000	190.5000000000	-0.0113436054	-0.0024084460
191	191.0000000000	191.5000000000	-0.0022282807	-0.0031906398
192	192.0000000000	192.5000000000	-0.0060638502	0.0033459636
193	193.0000000000	193.5000000000	-0.0067837558	-0.0081530131
