# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
51	51.0000000000	51.5000000000	-0.0656958449	-0.0779618377
52	52.0000000000	52.5000000000	0.0699288673	0.0822121248
53	53.0000000000	53.5000000000	-0.0738859124	-0.0861379582
54	54.0000000000	54.5000000000	0.0775513635	0.0897238445
55	55.0000000000	55.5000000000	-0.0809107549	-0.0929556317
56	56.0000000000	56.5000000000	0.0839508284	0.0958205656
57	57.0000000000	57.5000000000	-0.0866595864	-0.0983073394
58	58.0000000000	58.5000000000	0.0890263386	0.1004061391
59	59.0000000000	59.5000000000	-0.0910417445	-0.1021086816
60	60.0000000000	60.5000000000	0.0926978503	0.1034082478
61	61.0000000000	61.5000000000	-0.0939881199	-0.1042997089
62	62.0000000000	62.5000000000	0.0949074614	0.1047795467
63	63.0000000000	63.5000000000	-0.0954522465	-0.1048458675
64	64.0000000000	64.5000000000	0.0956203252	0.1044984095
65	65.0000000000	65.5000000000	-0.0954110342	-0.1037385441
66	66.0000000000	66.5000000000	0.0948251994	0.1025692700
67	67.0000000000	67.5000000000	-0.0938651329	-0.1009952019
68	68.0000000000	68.5000000000	0.0925346235	0.0990225518
69	69.0000000000	69.5000000000	-0.0908389223	-0.0966591050
70	70.0000000000	70.5000000000	0.0887847214	0.0939141889
71	71.0000000000	71.5000000000	-0.0863801277	-0.0907986363
72	72.0000000000	72.5000000000	0.0836346311	0.0873247430
73	73.0000000000	73.5000000000	-0.0805590668	-0.0835062189
74	74.0000000000	74.5000000000	0.0771655727	0.0793581338
75	75.0000000000	75.5000000000	-0.0734675414	-0.0748968585
76	76.0000000000	76.5000000000	0.0694795672	0.0701399995
77	77.0000000000	77.5000000000	-0.0652173889	-0.0651063299
78	78.0000000000	78.5000000000	0.0606978274	0.0598157154
79	79.0000000000	79.5000000000	-0.0559387193	-0.0542890356
80	80.0000000000	80.5000000000	0.0509588466	0.0485481018
81	81.0000000000	81.5000000000	-0.0457778626	-0.0426155708
82	82.0000000000	82.5000000000	0.0404162143	0.0365148556
83	83.0000000000	83.5000000000	-0.0348950617	-0.0302700330
84	84.0000000000	84.5000000000	0.0292361942	0.0239057484
85	85.0000000000	85.5000000000	-0.0234619448	-0.0174471187
86	86.0000000000	86.5000000000	0.0175951018	0.0109196331
87	87.0000000000	87.5000000000	-0.0116588191	-0.0043490528
88	88.0000000000	88.5000000000	0.0056765242	-0.0022386912
89	89.0000000000	89.5000000000	0.0003281732	0.0088176001
90	90.0000000000	90.5000000000	-0.0063315756	-0.0153617100
91	91.0000000000	91.5000000000	0.0123099901	0.0218451943
92	92.0000000000	92.5000000000	-0.0182398226	-0.0282424655
93	93.0000000000	93.5000000000	0.0240976710	0.0345282767
94	94.0000000000	94.5000000000	-0.0298604168	-0.0406778205
95	95.0000000000	95.5000000000	0.0355053172	0.0466668275
96	96.0000000000	96.5000000000	-0.0410100944	-0.0524716619
97	97.0000000000	97.5000000000	0.0463530234	0.0580694146
98	98.0000000000	98.5000000000	-0.0515130182	-0.0634379939
99	99.0000000000	99.5000000000	0.0564697147	0.0685562124
100	100.0000000000	100.5000000000	-0.0612035510	-0.0734038708
101	101.0000000000	101.5000000000	0.0656958449	0.0779618377
102	102.0000000000	102.5000000000	-0.0699288673	-0.0822121248
103	103.0000000000	103.5000000000	0.0738859124	0.0861379582
104	104.0000000000	104.5000000000	-0.0775513635	-0.0897238445
105	105.0000000000	105.5000000000	0.0809107549	0.0929556317
106	106.0000000000	106.5000000000	-0.0839508284	-0.0958205656
107	107.0000000000	107.5000000000	0.0866595864	0.0983073394
108	108.0000000000	108.5000000000	-0.0890263386	-0.1004061391
109	109.0000000000	109.5000000000	0.0910417445	0.1021086816
110	110.0000000000	110.5000000000	-0.0926978503	-0.1034082478
111	111.0000000000	111.5000000000	0.0939881199	0.1042997089
112	112.0000000000	112.5000000000	-0.0949074614	-0.1047795467
113	113.0000000000	113.5000000000	0.0954522465	0.1048458675
114	114.0000000000	114.5000000000	-0.0956203252	-0.1044984095
115	115.0000000000	115.5000000000	0.0954110342	0.1037385441
116	116.0000000000	116.5000000000	-0.0948251994	-0.1025692700
117	117.0000000000	117.5000000000	0.0938651329	0.1009952019
118	118.0000000000	118.5000000000	-0.0925346235	-0.0990225518
119	119.0000000000	119.5000000000	0.0908389223	0.0966591050
120	120.0000000000	120.5000000000	-0.0887847214	-0.0939141889
121	121.0000000000	121.5000000000	0.0863801277	0.0907986363
122	122.0000000000	122.5000000000	-0.0836346311	-0.0873247430
123	123.0000000000	123.5000000000	0.0805590668	0.0835062189
124	124.0000000000	124.5000000000	-0.0771655727	-0.0793581338
125	125.0000000000	125.5000000000	0.0734675414	0.0748968585
126	126.0000000000	126.5000000000	-0.0694795672	-0.0701399995
127	127.0000000000	127.5000000000	0.0652173889	0.0651063299
128	128.0000000000	128.5000000000	-0.0606978274	-0.0598157154
129	129.0000000000	129.5000000000	0.0559387193	0.0542890356
130	130.0000000000	130.5000000000	-0.0509588466	-0.0485481018
131	131.0000000000	131.5000000000	0.0457778626	0.0426155708
132	132.0000000000	132.5000000000	-0.0404162143	-0.0365148556
133	133.0000000000	133.5000000000	0.0348950617	0.0302700330
134	134.0000000000	134.5000000000	-0.0292361942	-0.0239057484
135	135.0000000000	135.5000000000	0.0234619448	0.0174471187
136	136.0000000000	136.5000000000	-0.0175951018	-0.0109196331
137	137.0000000000	137.5000000000	0.0116588191	0.0043490528
138	138.0000000000	138.5000000000	-0.0056765242	0.0022386912
139	139.0000000000	139.5000000000	-0.0003281732	-0.0088176001
140	140.0000000000	140.5000000000	0.0063315756	0.0153617100
141	141.0000000000	141.5000000000	-0.0123099901	-0.0218451943
142	142.0000000000	142.5000000000	0.0182398226	0.0282424655
143	143.0000000000	143.5000000000	-0.0240976710	-0.0345282767
144	144.0000000000	144.5000000000	0.0298604168	0.0406778205
145	145.0000000000	145.5000000000	-0.0355053172	-0.0466668275
146	146.0000000000	146.5000000000	0.0410100944	0.0524716619
147	147.0000000000	147.5000000000	-0.0463530234	-0.0580694146
148	148.0000000000	148.5000000000	0.0515130182	0.0634379939
149	149.0000000000	149.5000000000	-0.0564697147	-0.0685562124
150	150.0000000000	150.5000000000	0.0612035510	0.0734038708
151	151.0000000000	151.5000000000	-0.0656958449	-0.0779618377
152	152.0000000000	152.5000000000	0.0699288673	0.0822121248
153	153.0000000000	153.5000000000	-0.0738859124	-0.0861379582
154	154.0000000000	154.5000000000	0.0775513635	0.0897238445
155	155.0000000000	155.5000000000	-0.0809107549	-0.0929556317
156	156.0000000000	156.5000000000	0.0839508284	0.0958205656
157	157.0000000000	157.5000000000	-0.0866595864	-0.0983073394
158	158.0000000000	158.5000000000	0.0890263386	0.1004061391
159	159.0000000000	159.5000000000	-0.0910417445	-0.1021086816
160	160.0000000000	160.5000000000	0.0926978503	0.1034082478
161	161.0000000000	161.5000000000	-0.0939881199	-0.1042997089
162	162.0000000000	162.5000000000	0.0949074614	0.1047795467
163	163.0000000000	163.5000000000	-0.0954522465	-0.1048458675
164	164.0000000000	164.5000000000	0.0956203252	0.1044984095
165	165.0000000000	165.5000000000	-0.0954110342	-0.1037385441
166	166.0000000000	166.5000000000	0.0948251994	0.1025692700
167	167.0000000000	167.5000000000	-0.0938651329	-0.1009952019
168	168.0000000000	168.5000000000	0.0925346235	0.0990225518
169	169.0000000000	169.5000000000	-0.0908389223	-0.0966591050
170	170.0000000000	170.5000000000	0.0887847214	0.0939141889
171	171.0000000000	171.5000000000	-0.0863801277	-0.0907986363
172	172.0000000000	172.5000000000	0.0836346311	0.0873247430
173	173.0000000000	173.5000000000	-0.0805590668	-0.0835062189
174	174.0000000000	174.5000000000	0.0771655727	0.0793581338
175	175.0000000000	175.5000000000	-0.0734675414	-0.0748968585
176	176.0000000000	176.5000000000	0.0694795672	0.0701399995
177	177.0000000000	177.5000000000	-0.0652173889	-0.0651063299
178	178.0000000000	178.5000000000	0.0606978274	0.0598157154
179	179.0000000000	179.5000000000	-0.0559387193	-0.0542890356
180	180.0000000000	180.5000000000	0.0509588466	0.0485481018
181	181.0000000000	181.5000000000	-0.0457778626	-0.0426155708
182	182.0000000000	182.5000000000	0.0404162143	0.0365148556
183	183.0000000000	183.5000000000	-0.0348950617	-0.0302700330
184	184.0000000000	184.5000000000	0.0292361942	0.0239057484
185	185.0000000000	185.5000000000	-0.0234619448	-0.0174471187
186	186.0000000000	186.5000000000	0.0175951018	0.0109196331
187	187.0000000000	187.5000000000	-0.0116588191	-0.0043490528
188	188.0000000000	188.5000000000	0.0056765242	-0.0022386912
189	189.0000000000	189.5000000000	0.0003281732	-0.0037343071
190	190.0000000000	190.5000000000	0.0062203317	-0.0058951454
191	191.0000000000	191.5000000000	0.0028434254	-0.0030606691
192	192.0000000000	192.5000000000	0.0066660408	-0.0063175537
193	193.0000000000	193.5000000000	0.0021727592	-0.0023387625
194	194.0000000000	194.5000000000	0.0070066224	-0.0066403305
195	195.0000000000	195.5000000000	0.0014678272	-0.0015799723
196	196.0000000000	196.5000000000	0.0072367054	-0.0068583852
197	197.0000000000	197.5000000000	0.0007397467	-0.0007962649
198	198.0000000000	198.5000000000	0.0073526613	-0.0069682791
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 110.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.1944499923	0.1969975591
2	2.0000000000	2.5000000000	-0.0058625389	-0.0043176743
3	3.0000000000	3.5000000000	0.1913833998	0.1938907899
4	4.0000000000	4.5000000000	-0.0116326221	-0.0085672563
5	5.0000000000	5.5000000000	0.1852985767	0.1877262472
6	6.0000000000	6.5000000000	-0.0172192519	-0.0126817275
7	7.0000000000	7.5000000000	0.1762914844	0.1786011493
8	8.0000000000	8.5000000000	-0.0225343238	-0.0165962003
9	9.0000000000	9.5000000000	0.1645041700	0.1666594047
10	10.0000000000	10.5000000000	-0.0274940160	-0.0202489411
11	11.0000000000	11.5000000000	0.1501225266	0.1520893417
12	12.0000000000	12.5000000000	-0.0320201111	-0.0235823441
13	13.0000000000	13.5000000000	0.1333733613	0.1351207389
14	14.0000000000	14.5000000000	-0.0360412299	-0.0265438393
15	15.0000000000	15.5000000000	0.1145208185	0.1160212013
16	16.0000000000	16.5000000000	-0.0394939570	-0.0290867224
17	17.0000000000	17.5000000000	0.0938622139	0.0950919401
18	18.0000000000	18.5000000000	-0.0423238408	-0.0311708905
19	19.0000000000	19.5000000000	0.0717233461	0.0726630222
20	20.0000000000	20.5000000000	-0.0476273283	-0.0327634750
21	21.0000000000	21.5000000000	0.0421743063	0.0459470891
22	22.0000000000	22.5000000000	-0.0365548417	-0.0401184119
23	23.0000000000	23.5000000000	0.0307911118	0.0341314056
24	24.0000000000	24.5000000000	-0.0249058634	-0.0280096983
25	25.0000000000	25.5000000000	0.0189223230	0.0217774495
26	26.0000000000	26.5000000000	-0.0128641048	-0.0154592550
27	27.0000000000	27.5000000000	0.0067551179	0.0090800499
28	28.0000000000	28.5000000000	-0.0006194716	-0.0026650100
29	29.0000000000	29.5000000000	-0.0055186195	-0.0037605475
30	30.0000000000	30.5000000000	0.0116349311	0.0101712638
31	31.0000000000	31.5000000000	-0.0177053250	-0.0165418387
32	32.0000000000	32.5000000000	0.0237058440	0.0228471306
33	33.0000000000	33.5000000000	-0.0296128068	-0.0290622553
34	34.0000000000	34.5000000000	0.0354029015	0.0351626846
35	35.0000000000	35.5000000000	-0.0410532771	-0.0411243428
36	36.0000000000	36.5000000000	0.0465416341	0.0469237020
37	37.0000000000	37.5000000000	-0.0518463126	-0.0525378748
38	38.0000000000	38.5000000000	0.0569463774	0.0579447047
39	39.0000000000	39.5000000000	-0.0618217008	-0.0631228532
40	40.0000000000	40.5000000000	0.0664530423	0.0680518847
41	41.0000000000	41.5000000000	-0.0708221239	-0.0727123465
42	42.0000000000	42.5000000000	0.0749117030	0.0770858458
43	43.0000000000	43.5000000000	-0.0787056398	-0.0811551226
44	44.0000000000	44.5000000000	0.0821889613	0.0849041171
45	45.0000000000	45.5000000000	-0.0853479207	-0.0883180339
46	46.0000000000	46.5000000000	0.0881700507	0.0913833998
47	47.0000000000	47.5000000000	-0.0906442139	-0.0940881171
48	48.0000000000	48.5000000000	0.0927606457	0.0964215116
49	49.0000000000	49.5000000000	-0.0945109937	-0.0983743745
50	50.0000000000	50.5000000000	0.0958883499	0.0999389986
51	51.0000000000	51.5000000000	-0.0968872787	-0.1011092092
52	52.0000000000	52.5000000000	0.0975038376	0.1018803879
53	53.0000000000	53.5000000000	-0.0977355934	-0.1022494913
54	54.0000000000	54.5000000000	0.0975816314	0.1022150627
55	55.0000000000	55.5000000000	-0.0970425594	-0.1017772379
56	56.0000000000	56.5000000000	0.0961205047	0.1009377448
57	57.0000000000	57.5000000000	-0.0948191063	-0.0996998966
58	58.0000000000	58.5000000000	0.0931435002	0.0980685784
59	59.0000000000	59.5000000000	-0.0911002992	-0.0960502283
60	60.0000000000	60.5000000000	0.0886975670	0.0936528119
61	61.0000000000	61.5000000000	-0.0859447860	-0.0908857906
62	62.0000000000	62.5000000000	0.0828528203	0.0877600847
63	63.0000000000	63.5000000000	-0.0794338722	-0.0842880297
64	64.0000000000	64.5000000000	0.0757014350	0.0804833284
65	65.0000000000	65.5000000000	-0.0716702388	-0.0763609962
66	66.0000000000	66.5000000000	0.0673561929	0.0719373020
67	67.0000000000	67.5000000000	-0.0627763229	-0.0672297042
68	68.0000000000	68.5000000000	0.0579487034	0.0622567814
69	69.0000000000	69.5000000000	-0.0528923869	-0.0570381596
70	70.0000000000	70.5000000000	0.0476273283	0.0515944342
71	71.0000000000	71.5000000000	-0.0421743063	-0.0459470891
72	72.0000000000	72.5000000000	0.0365548417	0.0401184119
73	73.0000000000	73.5000000000	-0.0307911118	-0.0341314056
74	74.0000000000	74.5000000000	0.0249058634	0.0280096983
75	75.0000000000	75.5000000000	-0.0189223230	-0.0217774495
76	76.0000000000	76.5000000000	0.0128641048	0.0154592550
77	77.0000000000	77.5000000000	-0.0067551179	-0.0090800499
78	78.0000000000	78.5000000000	0.0006194716	0.0026650100
79	79.0000000000	79.5000000000	0.0055186195	0.0037605475
80	80.0000000000	80.5000000000	-0.0116349311	-0.0101712638
81	81.0000000000	81.5000000000	0.0177053250	0.0165418387
82	82.0000000000	82.5000000000	-0.0237058440	-0.0228471306
83	83.0000000000	83.5000000000	0.0296128068	0.0290622553
84	84.0000000000	84.5000000000	-0.0354029015	-0.0351626846
85	85.0000000000	85.5000000000	0.0410532771	0.0411243428
86	86.0000000000	86.5000000000	-0.0465416341	-0.0469237020
87	87.0000000000	87.5000000000	0.0518463126	0.0525378748
88	88.0000000000	88.5000000000	-0.0569463774	-0.0579447047
89	89.0000000000	89.5000000000	0.0618217008	0.0631228532
90	90.0000000000	90.5000000000	-0.0664530423	-0.0680518847
91	91.0000000000	91.5000000000	0.0708221239	0.0727123465
92	92.0000000000	92.5000000000	-0.0749117030	-0.0770858458
93	93.0000000000	93.5000000000	0.0787056398	0.0811551226
94	94.0000000000	94.5000000000	-0.0821889613	-0.0849041171
95	95.0000000000	95.5000000000	0.0853479207	0.0883180339
96	96.0000000000	96.5000000000	-0.0881700507	-0.0913833998
97	97.0000000000	97.5000000000	0.0906442139	0.0940881171
98	98.0000000000	98.5000000000	-0.0927606457	-0.0964215116
99	99.0000000000	99.5000000000	0.0945109937	0.0983743745
100	100.0000000000	100.5000000000	-0.0958883499	-0.0999389986
101	101.0000000000	101.5000000000	0.0968872787	0.1011092092
102	102.0000000000	102.5000000000	-0.0975038376	-0.1018803879
103	103.0000000000	103.5000000000	0.0977355934	0.1022494913
104	104.0000000000	104.5000000000	-0.0975816314	-0.1022150627
105	105.0000000000	105.5000000000	0.0970425594	0.1017772379
106	106.0000000000	106.5000000000	-0.0961205047	-0.1009377448
107	107.0000000000	107.5000000000	0.0948191063	0.0996998966
108	108.0000000000	108.5000000000	-0.0931435002	-0.0980685784
109	109.0000000000	109.5000000000	0.0911002992	0.0960502283
110	110.0000000000	110.5000000000	-0.0886975670	-0.0936528119
111	111.0000000000	111.5000000000	0.0859447860	0.0908857906
112	112.0000000000	112.5000000000	-0.0828528203	-0.0877600847
113	113.0000000000	113.5000000000	0.0794338722	0.0842880297
114	114.0000000000	114.5000000000	-0.0757014350	-0.0804833284
115	115.0000000000	115.5000000000	0.0716702388	0.0763609962
116	116.0000000000	116.5000000000	-0.0673561929	-0.0719373020
117	117.0000000000	117.5000000000	0.0627763229	0.0672297042
118	118.0000000000	118.5000000000	-0.0579487034	-0.0622567814
119	119.0000000000	119.5000000000	0.0528923869	0.0570381596
120	120.0000000000	120.5000000000	-0.0476273283	-0.0515944342
121	121.0000000000	121.5000000000	0.0421743063	0.0459470891
122	122.0000000000	122.5000000000	-0.0365548417	-0.0401184119
123	123.0000000000	123.5000000000	0.0307911118	0.0341314056
124	124.0000000000	124.5000000000	-0.0249058634	-0.0280096983
125	125.0000000000	125.5000000000	0.0189223230	0.0217774495
126	126.0000000000	126.5000000000	-0.0128641048	-0.0154592550
127	127.0000000000	127.5000000000	0.0067551179	0.0090800499
128	128.0000000000	128.5000000000	-0.0006194716	-0.0026650100
129	129.0000000000	129.5000000000	-0.0055186195	-0.0037605475
130	130.0000000000	130.5000000000	0.0116349311	0.0101712638
131	131.0000000000	131.5000000000	-0.0177053250	-0.0165418387
132	132.0000000000	132.5000000000	0.0237058440	0.0228471306
133	133.0000000000	133.5000000000	-0.0296128068	-0.0290622553
134	134.0000000000	134.5000000000	0.0354029015	0.0351626846
135	135.0000000000	135.5000000000	-0.0410532771	-0.0411243428
136	136.0000000000	136.5000000000	0.0465416341	0.0469237020
137	137.0000000000	137.5000000000	-0.0518463126	-0.0525378748
138	138.0000000000	138.5000000000	0.0569463774	0.0579447047
139	139.0000000000	139.5000000000	-0.0618217008	-0.0631228532
140	140.0000000000	140.5000000000	0.0664530423	0.0680518847
141	141.0000000000	141.5000000000	-0.0708221239	-0.0727123465
142	142.0000000000	142.5000000000	0.0749117030	0.0770858458
143	143.0000000000	143.5000000000	-0.0787056398	-0.0811551226
144	144.0000000000	144.5000000000	0.0821889613	0.0849041171
145	145.0000000000	145.5000000000	-0.0853479207	-0.0883180339
146	146.0000000000	146.5000000000	0.0881700507	0.0913833998
147	147.0000000000	147.5000000000	-0.0906442139	-0.0940881171
148	148.0000000000	148.5000000000	0.0927606457	0.0964215116
149	149.0000000000	149.5000000000	-0.0945109937	-0.0983743745
150	150.0000000000	150.5000000000	0.0958883499	0.0999389986
151	151.0000000000	151.5000000000	-0.0968872787	-0.1011092092
152	152.0000000000	152.5000000000	0.0975038376	0.1018803879
153	153.0000000000	153.5000000000	-0.0977355934	-0.1022494913
154	154.0000000000	154.5000000000	0.0975816314	0.1022150627
155	155.0000000000	155.5000000000	-0.0970425594	-0.1017772379
156	156.0000000000	156.5000000000	0.0961205047	0.1009377448
157	157.0000000000	157.5000000000	-0.0948191063	-0.0996998966
158	158.0000000000	158.5000000000	0.0931435002	0.0980685784
159	159.0000000000	159.5000000000	-0.0911002992	-0.0960502283
160	160.0000000000	160.5000000000	0.0886975670	0.0936528119
